game_season,game_match,game_league_match,game_date,game_kickoff,game_kickoff_type,game_opponents,game_venue,game_venue_type,game_competition,game_level,game_attendance,game_away_attendance,game_home_attendance,game_outcome,game_goals_for,game_goals_against,game_manager,game_division_position,game_pyramid_position,game_cumulative_points,game_p1,game_p1mins,game_p2,game_p2mins,game_p3,game_p3mins,game_p4,game_p4mins,game_p5,game_p5mins,game_p6,game_p6mins,game_p7,game_p7mins,game_p8,game_p8mins,game_p9,game_p9mins,game_p10,game_p10mins,game_p11,game_p11mins,game_s1,game_s1mins,game_s2,game_s2mins,game_s3,game_s3mins,game_s4,game_s4mins,game_s5,game_s5mins,game_s6,game_s6mins,game_s7,game_s7mins,game_s8,game_s8mins,game_s9,game_s9mins,game_goal1,game_goal2,game_goal3,game_goal4,game_goal5,game_goal6,game_goal7,game_goal8,game_yellow1,game_yellow2,game_yellow3,game_yellow4,game_yellow5,game_yellow6,game_red1,game_red2
19891990,39,26,19900217,,,Enfield,Whaddon Road,0,APL,5,1188,NA,1188,3,3,1,Jim Barron,9,101,40,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8930_Kevin_Willetts,90,8914_Richard_Crowley,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,34,8905_Mark_Boyland,90,8917_Nick_Jordan,90,8908_Mark_Buckland,90,8923_Mickey_Nuttell,84,8901_Ray_Baverstock,56,8906_Simon_Brain,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8923_Mickey_Nuttell,8905_Mark_Boyland,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,40,27,19900221,,,Farnborough Town,Cherrywood Road,1,APL,5,754,NA,754,0,0,4,Jim Barron,10,102,40,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8930_Kevin_Willetts,90,8914_Richard_Crowley,90,8928_Anton_Vircavs,90,8931_Phil_Williams,52,8926_Jon_Purdie,71,8905_Mark_Boyland,90,8901_Ray_Baverstock,90,8908_Mark_Buckland,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,19,8909_Chris_Burns,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,41,NA,19900224,,,Kingstonian,Kingsmeadow Stadium,1,FAT,3,1702,NA,1702,1,3,3,Jim Barron,NA,NA,NA,8911_Alan_Churchward,90,8929_Sean_Whelan,52,8930_Kevin_Willetts,90,8914_Richard_Crowley,90,8928_Anton_Vircavs,90,8909_Chris_Burns,90,8907_Steve_Brooks,90,8905_Mark_Boyland,90,8917_Nick_Jordan,90,8908_Mark_Buckland,90,8916_Andy_Gray,90,8931_Phil_Williams,38,8906_Simon_Brain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8905_Mark_Boyland,8908_Mark_Buckland,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,42,NA,19900228,,,Kingstonian,Whaddon Road,0,FAT,3,1817,NA,1817,0,0,3,Jim Barron,NA,NA,NA,8911_Alan_Churchward,90,8909_Chris_Burns,90,8930_Kevin_Willetts,90,8914_Richard_Crowley,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8905_Mark_Boyland,74,8917_Nick_Jordan,90,8908_Mark_Buckland,90,8916_Andy_Gray,90,8923_Mickey_Nuttell,16,8929_Sean_Whelan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,43,28,19900303,,,Sutton United,Gander Green Lane,1,APL,5,795,NA,795,3,2,0,Jim Barron,8,100,43,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8930_Kevin_Willetts,90,8914_Richard_Crowley,90,8928_Anton_Vircavs,90,8909_Chris_Burns,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,75,8908_Mark_Buckland,90,8926_Jon_Purdie,90,8905_Mark_Boyland,15,8931_Phil_Williams,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,8906_Simon_Brain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,44,29,19900310,,,Macclesfield Town,Whaddon Road,0,APL,5,1432,NA,1432,0,1,2,Jim Barron,8,100,43,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8930_Kevin_Willetts,45,8914_Richard_Crowley,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,90,8908_Mark_Buckland,90,8926_Jon_Purdie,90,8905_Mark_Boyland,0,8913_Steve_Crouch,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8931_Phil_Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,45,30,19900313,,,Barnet,Whaddon Road,0,APL,5,1518,NA,1518,3,2,0,Jim Barron,7,99,46,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8913_Steve_Crouch,86,8901_Ray_Baverstock,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,82,8908_Mark_Buckland,90,8905_Mark_Boyland,90,8914_Richard_Crowley,4,8917_Nick_Jordan,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8907_Steve_Brooks,8907_Steve_Brooks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,46,31,19900317,,,Wycombe Wanderers,Whaddon Road,0,APL,5,1411,NA,1411,1,1,1,Jim Barron,7,99,47,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8913_Steve_Crouch,72,8901_Ray_Baverstock,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,90,8908_Mark_Buckland,90,8905_Mark_Boyland,72,8914_Richard_Crowley,18,8917_Nick_Jordan,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906_Simon_Brain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,47,32,19900321,,,Northwich Victoria,Whaddon Road,0,APL,5,836,NA,836,0,2,3,Jim Barron,7,99,47,8911_Alan_Churchward,90,8913_Steve_Crouch,45,8930_Kevin_Willetts,90,8901_Ray_Baverstock,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,81,8906_Simon_Brain,90,8908_Mark_Buckland,90,8905_Mark_Boyland,90,8917_Nick_Jordan,45,8926_Jon_Purdie,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8917_Nick_Jordan,8906_Simon_Brain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,48,33,19900324,,,Welling United,Park View Road,1,APL,5,1014,NA,1014,1,1,1,Jim Barron,8,100,48,8911_Alan_Churchward,90,8913_Steve_Crouch,90,8930_Kevin_Willetts,90,8901_Ray_Baverstock,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,90,8908_Mark_Buckland,90,8917_Nick_Jordan,90,8905_Mark_Boyland,0,8914_Richard_Crowley,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,49,34,19900328,,,Sutton United,Whaddon Road,0,APL,5,957,NA,957,3,2,0,Jim Barron,7,99,51,8911_Alan_Churchward,90,8914_Richard_Crowley,90,8930_Kevin_Willetts,90,8901_Ray_Baverstock,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,80,8906_Simon_Brain,90,8908_Mark_Buckland,90,8917_Nick_Jordan,90,8905_Mark_Boyland,10,8926_Jon_Purdie,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,50,35,19900331,,,Runcorn,Whaddon Road,0,APL,5,1156,NA,1156,1,2,2,Jim Barron,7,99,52,8911_Alan_Churchward,90,8914_Richard_Crowley,90,8930_Kevin_Willetts,90,8901_Ray_Baverstock,90,8926_Jon_Purdie,65,8931_Phil_Williams,90,8907_Steve_Brooks,90,8923_Mickey_Nuttell,90,8906_Simon_Brain,90,8908_Mark_Buckland,90,8917_Nick_Jordan,65,8905_Mark_Boyland,25,8913_Steve_Crouch,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,51,NA,19900403,,,Yate Town,Whaddon Road,0,GSC,2,474,NA,474,3,2,0,Jim Barron,NA,NA,NA,8911_Alan_Churchward,90,8914_Richard_Crowley,90,8918_Gary_Leeds,90,8901_Ray_Baverstock,90,8926_Jon_Purdie,62,8931_Phil_Williams,90,8907_Steve_Brooks,90,8913_Steve_Crouch,72,8906_Simon_Brain,90,8908_Mark_Buckland,90,8905_Mark_Boyland,90,8903_Paul_Bloomfield,18,8909_Chris_Burns,28,8910_Tommy_Callinan,0,8921_Paul_Marshall,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8905_Mark_Boyland,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,52,36,19900407,,,Boston United,York Street,1,APL,5,1418,NA,1418,0,1,2,Jim Barron,7,99,52,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8914_Richard_Crowley,90,8901_Ray_Baverstock,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8907_Steve_Brooks,29,8923_Mickey_Nuttell,90,8906_Simon_Brain,71,8908_Mark_Buckland,90,8913_Steve_Crouch,84,8905_Mark_Boyland,61,8926_Jon_Purdie,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906_Simon_Brain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8913_Steve_Crouch,NA
19891990,51,37,19900414,,,Kidderminster Harriers,Whaddon Road,0,APL,5,1305,NA,1305,3,2,1,Jim Barron,7,99,55,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8914_Richard_Crowley,90,8930_Kevin_Willetts,90,8928_Anton_Vircavs,90,8909_Chris_Burns,90,8907_Steve_Brooks,90,8926_Jon_Purdie,64,8906_Simon_Brain,90,8908_Mark_Buckland,90,8905_Mark_Boyland,90,8913_Steve_Crouch,26,8923_Mickey_Nuttell,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8905_Mark_Boyland,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,52,38,19900416,,,Kettering Town,Whaddon Road,0,APL,5,1265,NA,1265,1,1,1,Jim Barron,8,100,56,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8914_Richard_Crowley,90,8901_Ray_Baverstock,90,8928_Anton_Vircavs,45,8931_Phil_Williams,90,8907_Steve_Brooks,90,8909_Chris_Burns,90,8906_Simon_Brain,90,8930_Kevin_Willetts,90,8905_Mark_Boyland,90,8923_Mickey_Nuttell,45,8926_Jon_Purdie,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,53,39,19900421,,,Telford United,Whaddon Road,0,APL,5,1137,NA,1137,0,1,2,Jim Barron,8,100,56,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8914_Richard_Crowley,90,8901_Ray_Baverstock,90,8909_Chris_Burns,90,8931_Phil_Williams,,8907_Steve_Brooks,90,8930_Kevin_Willetts,90,8906_Simon_Brain,90,8908_Mark_Buckland,90,8905_Mark_Boyland,90,8923_Mickey_Nuttell,,8926_Jon_Purdie,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,54,40,19900424,,,Barrow,Holker Street,1,APL,5,1180,NA,1180,0,1,2,Jim Barron,9,101,56,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8914_Richard_Crowley,90,8901_Ray_Baverstock,87,8909_Chris_Burns,90,8931_Phil_Williams,90,8907_Steve_Brooks,62,8923_Mickey_Nuttell,90,8906_Simon_Brain,72,8908_Mark_Buckland,90,8930_Kevin_Willetts,90,8917_Nick_Jordan,18,8926_Jon_Purdie,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8901_Ray_Baverstock,NA
19891990,55,41,19900428,,,Darlington,Feethams,1,APL,5,5525,NA,5525,0,1,5,Jim Barron,11,103,56,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8930_Kevin_Willetts,90,8909_Chris_Burns,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8901_Ray_Baverstock,90,8917_Nick_Jordan,61,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8905_Mark_Boyland,68,8906_Simon_Brain,29,8914_Richard_Crowley,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8923_Mickey_Nuttell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19891990,56,42,19900505,,,Kidderminster Harriers,Aggborough,1,APL,5,922,NA,922,3,2,1,Jim Barron,11,103,59,8911_Alan_Churchward,90,8929_Sean_Whelan,90,8930_Kevin_Willetts,90,8901_Ray_Baverstock,90,8909_Chris_Burns,90,8931_Phil_Williams,90,8914_Richard_Crowley,90,8917_Nick_Jordan,58,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8905_Mark_Boyland,67,8906_Simon_Brain,23,8926_Jon_Purdie,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8914_Richard_Crowley,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,1,1,19900818,,,Gateshead,Whaddon Road,0,APL,5,1169,NA,1169,3,1,0,Jim Barron,7,99,3,9004_Vince_Bartram,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8931_Phil_Williams,90,8907_Steve_Brooks,90,9011_Kim_Casey,90,8923_Mickey_Nuttell,60,8908_Mark_Buckland,90,8913_Steve_Crouch,90,9028_Mick_Tuohy,30,9998_Missing_Name,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,2,2,19900821,,,Kettering Town,Rockingham Road,1,APL,5,1761,NA,1761,0,1,5,Jim Barron,10,102,3,9004_Vince_Bartram,90,8917_Nick_Jordan,51,8930_Kevin_Willetts,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8931_Phil_Williams,90,8907_Steve_Brooks,21,9011_Kim_Casey,90,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8913_Steve_Crouch,90,9028_Mick_Tuohy,39,9024_Jon_Sissons,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9011_Kim_Casey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,3,3,19900825,,,Barrow,Holker Street,1,APL,5,1341,NA,1341,1,0,0,Jim Barron,11,103,4,9004_Vince_Bartram,90,8908_Mark_Buckland,90,9008_Richard_Brown,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8913_Steve_Crouch,90,8930_Kevin_Willetts,90,8931_Phil_Williams,44,8906_Simon_Brain,85,9011_Kim_Casey,90,9028_Mick_Tuohy,90,8917_Nick_Jordan,46,9024_Jon_Sissons,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,4,4,19900827,,,Northwich Victoria,Whaddon Road,0,APL,5,950,NA,950,1,1,1,Jim Barron,13,105,5,9004_Vince_Bartram,90,8913_Steve_Crouch,90,9008_Richard_Brown,90,9007_Paul_Brogan,45,8909_Chris_Burns,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9011_Kim_Casey,90,9028_Mick_Tuohy,90,8908_Mark_Buckland,90,8906_Simon_Brain,90,8923_Mickey_Nuttell,0,9024_Jon_Sissons,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9011_Kim_Casey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,5,NA,19900901,,,Ferndale Athletic,Darran Park,1,FAW,1,132,NA,132,1,1,1,Jim Barron,NA,NA,NA,9004_Vince_Bartram,90,8913_Steve_Crouch,90,9008_Richard_Brown,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9011_Kim_Casey,90,9028_Mick_Tuohy,58,9015_Richard_Hancox,90,8906_Simon_Brain,90,8923_Mickey_Nuttell,32,9024_Jon_Sissons,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8930_Kevin_Willetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,6,NA,19900904,,,Ferndale Athletic,Whaddon Road,0,FAW,1,437,NA,437,3,4,0,Jim Barron,NA,NA,NA,9003_Paul_Barron,90,9024_Jon_Sissons,90,9008_Richard_Brown,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,9015_Richard_Hancox,90,8930_Kevin_Willetts,90,9011_Kim_Casey,90,8923_Mickey_Nuttell,90,8908_Mark_Buckland,51,8906_Simon_Brain,90,8917_Nick_Jordan,39,9028_Mick_Tuohy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906_Simon_Brain,8923_Mickey_Nuttell,8923_Mickey_Nuttell,8917_Nick_Jordan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,7,5,19900908,,,Sutton United,Gander Green Lane,1,APL,5,842,NA,842,3,3,2,Jim Barron,10,102,8,9003_Paul_Barron,90,9024_Jon_Sissons,60,9008_Richard_Brown,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9011_Kim_Casey,90,8923_Mickey_Nuttell,90,9015_Richard_Hancox,90,8906_Simon_Brain,90,8913_Steve_Crouch,30,9028_Mick_Tuohy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9011_Kim_Casey,8906_Simon_Brain,8906_Simon_Brain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,8,6,19900911,,,Kidderminster Harriers,Whaddon Road,0,APL,5,1492,NA,1492,1,0,0,Jim Barron,9,101,9,9003_Paul_Barron,90,8917_Nick_Jordan,90,9008_Richard_Brown,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8913_Steve_Crouch,90,8930_Kevin_Willetts,90,9011_Kim_Casey,60,8923_Mickey_Nuttell,90,9015_Richard_Hancox,90,8906_Simon_Brain,90,9024_Jon_Sissons,0,9028_Mick_Tuohy,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,9,NA,19900915,,,Exmouth Town,Whaddon Road,0,FAC,0.1,736,NA,736,1,2,2,Jim Barron,NA,NA,NA,9003_Paul_Barron,90,8913_Steve_Crouch,90,8917_Nick_Jordan,90,9007_Paul_Brogan,90,8909_Chris_Burns,90,8931_Phil_Williams,68,8930_Kevin_Willetts,90,9015_Richard_Hancox,90,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8906_Simon_Brain,90,8903_Paul_Bloomfield,0,9028_Mick_Tuohy,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8930_Kevin_Willetts,8909_Chris_Burns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,10,NA,19900919,,,Exmouth Town,Southern Road,1,FAC,0.1,288,NA,288,1,3,3,Jim Barron,NA,NA,NA,9003_Paul_Barron,120,8917_Nick_Jordan,120,8930_Kevin_Willetts,120,9007_Paul_Brogan,120,8909_Chris_Burns,120,8931_Phil_Williams,120,8913_Steve_Crouch,120,9028_Mick_Tuohy,86,8923_Mickey_Nuttell,120,8908_Mark_Buckland,120,8906_Simon_Brain,120,8903_Paul_Bloomfield,0,9024_Jon_Sissons,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8931_Phil_Williams,8930_Kevin_Willetts,8913_Steve_Crouch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,11,7,19900922,,,Colchester United,Layer Road,1,APL,5,2527,NA,2527,0,1,3,Jim Barron,16,108,9,9003_Paul_Barron,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9007_Paul_Brogan,29,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8913_Steve_Crouch,90,8909_Chris_Burns,60,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8906_Simon_Brain,68,8903_Paul_Bloomfield,22,9028_Mick_Tuohy,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8909_Chris_Burns,NA
19901991,12,NA,19900924,,,Exmouth Town,Whaddon Road,0,FAC,0.1,652,NA,652,3,3,0,Jim Barron,NA,NA,NA,9003_Paul_Barron,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,8909_Chris_Burns,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8913_Steve_Crouch,90,9011_Kim_Casey,90,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,9028_Mick_Tuohy,90,8903_Paul_Bloomfield,0,9027_Lloyd_Tucker,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9011_Kim_Casey,8923_Mickey_Nuttell,8931_Phil_Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,13,NA,19900929,,,Weston-Super-Mare,Woodspring Park,1,FAC,0.2,459,NA,459,3,2,0,Jim Barron,NA,NA,NA,9003_Paul_Barron,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,8909_Chris_Burns,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8913_Steve_Crouch,90,9011_Kim_Casey,90,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,9028_Mick_Tuohy,67,8903_Paul_Bloomfield,0,8906_Simon_Brain,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8931_Phil_Williams,9011_Kim_Casey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,14,8,19901002,,,Barnet,Whaddon Road,0,APL,5,1476,NA,1476,0,1,4,Jim Barron,19,111,9,9003_Paul_Barron,90,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9014_Mark_Gennard,53,8909_Chris_Burns,90,8931_Phil_Williams,90,8913_Steve_Crouch,90,9011_Kim_Casey,90,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8906_Simon_Brain,90,9013_Peter_Doherty,37,9028_Mick_Tuohy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906_Simon_Brain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,15,NA,19901006,,,Builth Wells,Whaddon Road,0,FAW,2,489,NA,489,3,5,1,Jim Barron,NA,NA,NA,9003_Paul_Barron,90,8903_Paul_Bloomfield,90,8930_Kevin_Willetts,90,9014_Mark_Gennard,90,8928_Anton_Vircavs,29,8931_Phil_Williams,90,8913_Steve_Crouch,90,9011_Kim_Casey,69,9028_Mick_Tuohy,90,8908_Mark_Buckland,90,8906_Simon_Brain,90,8923_Mickey_Nuttell,21,8929_Sean_Whelan,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906_Simon_Brain,8906_Simon_Brain,8906_Simon_Brain,9028_Mick_Tuohy,8923_Mickey_Nuttell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,16,NA,19901013,,,Worcester City,Whaddon Road,0,FAC,0.3,2007,NA,2007,3,4,2,Jim Barron,NA,NA,NA,9003_Paul_Barron,90,8917_Nick_Jordan,89,8930_Kevin_Willetts,90,9007_Paul_Brogan,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8913_Steve_Crouch,90,9011_Kim_Casey,30,8923_Mickey_Nuttell,90,8908_Mark_Buckland,90,8906_Simon_Brain,59,9015_Richard_Hancox,1,9028_Mick_Tuohy,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906_Simon_Brain,8930_Kevin_Willetts,8913_Steve_Crouch,8923_Mickey_Nuttell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9011_Kim_Casey,NA
19901991,17,NA,19901016,,,Telford United,Bucks Head,1,CLC,1,773,NA,773,0,2,5,Jim Barron,NA,NA,NA,9003_Paul_Barron,73,8917_Nick_Jordan,90,8930_Kevin_Willetts,90,9007_Paul_Brogan,90,8928_Anton_Vircavs,90,8931_Phil_Williams,90,8913_Steve_Crouch,90,9011_Kim_Casey,90,9028_Mick_Tuohy,90,8908_Mark_Buckland,90,8906_Simon_Brain,90,8903_Paul_Bloomfield,0,9015_Richard_Hancox,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9028_Mick_Tuohy,8913_Steve_Crouch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19901991,18,9,19901020,,,Macclesfield Town,Whaddon Road,0,APL,5,1021,NA,1021,1,2,2,Dave Lewis,19,111,10,9003_Paul_Barron,90,9014_Mark_Gennard,90,8930_Kevin_Willetts,90,9007_Paul_Brogan,90,8928_Anton_Vircavs,71,8931_Phil_Williams,90,8913_Steve_Crouch,90,8917_Nick_Jordan,78,9011_Kim_Casey,90,8908_Mark_Buckland,90,8906_Simon_Brain,90,8909_Chris_Burns,19,9028_Mick_Tuohy,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8908_Mark_Buckland,8909_Chris_Burns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
